"order_number","date","month_number","name","category","size","quantity","price","revenue"
"18938","2015-11-19","11","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18938","2015-11-19","11","The Greek Pizza","Classic","S",1,"12.00","12.00"
"18939","2015-11-19","11","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"18939","2015-11-19","11","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"18940","2015-11-19","11","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"18941","2015-11-19","11","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"18941","2015-11-19","11","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"18941","2015-11-19","11","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"18941","2015-11-19","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"18942","2015-11-19","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"18942","2015-11-19","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"18943","2015-11-19","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"18943","2015-11-19","11","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"18944","2015-11-19","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"18945","2015-11-19","11","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"18945","2015-11-19","11","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"18945","2015-11-19","11","The Greek Pizza","Classic","M",1,"16.00","16.00"
"18945","2015-11-19","11","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"18946","2015-11-19","11","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"18947","2015-11-19","11","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"18948","2015-11-19","11","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
"18948","2015-11-19","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"18949","2015-11-19","11","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"18949","2015-11-19","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"18950","2015-11-19","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"18951","2015-11-20","11","The Greek Pizza","Classic","M",1,"16.00","16.00"
"18952","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"18953","2015-11-20","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18954","2015-11-20","11","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"18954","2015-11-20","11","The Brie Carre Pizza","Supreme","S",1,"23.65","23.65"
"18955","2015-11-20","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"18956","2015-11-20","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18956","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18956","2015-11-20","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"18956","2015-11-20","11","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"18956","2015-11-20","11","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"18956","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"18957","2015-11-20","11","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"18957","2015-11-20","11","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"18957","2015-11-20","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"18957","2015-11-20","11","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"18957","2015-11-20","11","The Italian Vegetables Pizza","Veggie","M",1,"16.75","16.75"
"18957","2015-11-20","11","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"18957","2015-11-20","11","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"18957","2015-11-20","11","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"18957","2015-11-20","11","The Thai Chicken Pizza","Chicken","M",2,"16.75","33.50"
"18958","2015-11-20","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"18959","2015-11-20","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"18959","2015-11-20","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"18959","2015-11-20","11","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"18960","2015-11-20","11","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"18960","2015-11-20","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"18961","2015-11-20","11","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"18961","2015-11-20","11","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"18962","2015-11-20","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18962","2015-11-20","11","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"18962","2015-11-20","11","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"18962","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"18963","2015-11-20","11","The Italian Vegetables Pizza","Veggie","S",1,"12.75","12.75"
"18963","2015-11-20","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"18964","2015-11-20","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"18965","2015-11-20","11","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"18965","2015-11-20","11","The Calabrese Pizza","Supreme","L",1,"20.25","20.25"
"18966","2015-11-20","11","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18967","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"18968","2015-11-20","11","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"18968","2015-11-20","11","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"18969","2015-11-20","11","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"18970","2015-11-20","11","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"18970","2015-11-20","11","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"18971","2015-11-20","11","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"18971","2015-11-20","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"18972","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18973","2015-11-20","11","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"18974","2015-11-20","11","The Italian Capocollo Pizza","Classic","M",1,"16.00","16.00"
"18975","2015-11-20","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"18975","2015-11-20","11","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"18976","2015-11-20","11","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"18976","2015-11-20","11","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"18977","2015-11-20","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"18978","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"18978","2015-11-20","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"18979","2015-11-20","11","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"18979","2015-11-20","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"18979","2015-11-20","11","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"18980","2015-11-20","11","The Spinach Supreme Pizza","Supreme","M",1,"16.50","16.50"
"18980","2015-11-20","11","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"18980","2015-11-20","11","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"18981","2015-11-20","11","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18981","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"18981","2015-11-20","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"18981","2015-11-20","11","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"18982","2015-11-20","11","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
"18982","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"18982","2015-11-20","11","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"18983","2015-11-20","11","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"18983","2015-11-20","11","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"18983","2015-11-20","11","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"18984","2015-11-20","11","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"18984","2015-11-20","11","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"18984","2015-11-20","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"18985","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"18986","2015-11-20","11","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"18986","2015-11-20","11","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"18986","2015-11-20","11","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"18987","2015-11-20","11","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18987","2015-11-20","11","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"18987","2015-11-20","11","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"18988","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"18988","2015-11-20","11","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"18988","2015-11-20","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"18988","2015-11-20","11","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"18989","2015-11-20","11","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"18989","2015-11-20","11","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"18990","2015-11-20","11","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"18991","2015-11-20","11","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"18991","2015-11-20","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"18992","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"18992","2015-11-20","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"18993","2015-11-20","11","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"18993","2015-11-20","11","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"18993","2015-11-20","11","The Mediterranean Pizza","Veggie","S",1,"12.00","12.00"
"18993","2015-11-20","11","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"18994","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"18994","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"18995","2015-11-20","11","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"18995","2015-11-20","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"18995","2015-11-20","11","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"18995","2015-11-20","11","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"18996","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"18996","2015-11-20","11","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"18996","2015-11-20","11","The Soppressata Pizza","Supreme","L",1,"20.75","20.75"
"18997","2015-11-20","11","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"18997","2015-11-20","11","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"18998","2015-11-20","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"18998","2015-11-20","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"18999","2015-11-20","11","The Green Garden Pizza","Veggie","M",1,"16.00","16.00"
"19000","2015-11-20","11","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"19000","2015-11-20","11","The Spinach Supreme Pizza","Supreme","M",1,"16.50","16.50"
"19001","2015-11-20","11","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"19001","2015-11-20","11","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"19002","2015-11-20","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"19002","2015-11-20","11","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"19002","2015-11-20","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"19003","2015-11-20","11","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"19003","2015-11-20","11","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"19004","2015-11-20","11","The Greek Pizza","Classic","M",1,"16.00","16.00"
"19004","2015-11-20","11","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"19005","2015-11-20","11","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"19005","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"19005","2015-11-20","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"19005","2015-11-20","11","The Greek Pizza","Classic","S",1,"12.00","12.00"
"19006","2015-11-20","11","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"19007","2015-11-20","11","The Soppressata Pizza","Supreme","L",1,"20.75","20.75"
"19008","2015-11-20","11","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"19008","2015-11-20","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"19009","2015-11-20","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"19009","2015-11-20","11","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"19009","2015-11-20","11","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"19010","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"19010","2015-11-20","11","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"19010","2015-11-20","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"19011","2015-11-20","11","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"19012","2015-11-20","11","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"19012","2015-11-20","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"19012","2015-11-20","11","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"19013","2015-11-20","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"19013","2015-11-20","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"19014","2015-11-20","11","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"19014","2015-11-20","11","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"19015","2015-11-20","11","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"19015","2015-11-20","11","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"19016","2015-11-21","11","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"19017","2015-11-21","11","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"19018","2015-11-21","11","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"19019","2015-11-21","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"19019","2015-11-21","11","The Brie Carre Pizza","Supreme","S",1,"23.65","23.65"
"19020","2015-11-21","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"19021","2015-11-21","11","The Spicy Italian Pizza","Supreme","S",1,"12.50","12.50"
"19021","2015-11-21","11","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"19021","2015-11-21","11","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"19021","2015-11-21","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"19021","2015-11-21","11","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"19022","2015-11-21","11","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"19023","2015-11-21","11","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"19024","2015-11-21","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"19025","2015-11-21","11","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"19025","2015-11-21","11","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"19025","2015-11-21","11","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"19026","2015-11-21","11","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"19026","2015-11-21","11","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"19026","2015-11-21","11","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"19026","2015-11-21","11","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"19027","2015-11-21","11","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"19027","2015-11-21","11","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"19027","2015-11-21","11","The Italian Supreme Pizza","Supreme","S",1,"12.50","12.50"
"19027","2015-11-21","11","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"19027","2015-11-21","11","The Hawaiian Pizza","Classic","S",2,"10.50","21.00"
"19027","2015-11-21","11","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"19027","2015-11-21","11","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"19027","2015-11-21","11","The California Chicken Pizza","Chicken","M",2,"16.75","33.50"
"19027","2015-11-21","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"19028","2015-11-21","11","The Calabrese Pizza","Supreme","S",1,"12.25","12.25"
"19029","2015-11-21","11","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"19030","2015-11-21","11","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"19031","2015-11-21","11","The Chicken Alfredo Pizza","Chicken","S",1,"12.75","12.75"
"19032","2015-11-21","11","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"19032","2015-11-21","11","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"19032","2015-11-21","11","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"19033","2015-11-21","11","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"19034","2015-11-21","11","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"19035","2015-11-21","11","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"19036","2015-11-21","11","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"19037","2015-11-21","11","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"19038","2015-11-21","11","The Pepperoni, Mushroom, and Peppers Pizza","Classic","M",1,"14.50","14.50"
"19039","2015-11-21","11","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
"19040","2015-11-21","11","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"19040","2015-11-21","11","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
